Unnamed: 0,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
611,1612,16,Female,African American,High School,18.4843687,11,1,High,1,0,0,0,2.771810659,2
612,1613,18,Male,African American,None,,13,0,Low,1,0,0,0,1.582682992,4
613,1614,16,Male,Asian,Some College,11.6284979,23,1,None,1,0,0,1,1.105587098,4
614,1615,16,Female,Other,High School,10.97865049,17,0,Very High,0,0,0,0,2.300296135,3
615,1616,17,Male,Caucasian,Bachelor's,,26,1,Very High,1,1,0,0,0.991883698,4
616,1617,15,Female,African American,High School,8.577748627,27,0,Moderate,0,1,1,1,0.1651106216,4
617,1618,18,Male,Caucasian,Higher,13.04528012,17,0,,0,0,0,0,0.9893299206,4
618,1619,17,Female,African American,Higher,14.54262394,15,0,High,1,0,1,0,2.230253521,3
619,1620,17,Female,Caucasian,High School,0.01433717413,19,0,High,1,0,0,0,1.383528078,4
620,1621,18,Male,Caucasian,High School,39.44367642,15,0,Low,1,1,0,0,2.131405263,3
621,1622,16,Male,Caucasian,Bachelor's,3.290507448,12,0,Low,1,0,1,0,1.868276923,4
622,1623,17,Female,African American,Higher,4.671608684,25,0,High,1,0,1,0,1.247481944,4
623,1624,16,Female,Caucasian,Some College,,28,0,Very High,0,0,0,0,0.2999075476,4
624,1625,15,Male,Asian,High School,0.756402731,8,0,,1,0,0,1,2.705195695,2
625,1626,16,Male,Caucasian,Some College,2.461042472,25,0,Low,1,1,1,0,0.8979380921,4
626,1627,15,Female,Caucasian,Some College,19.72699846,27,0,Moderate,1,1,0,0,1.391731791,4
627,1628,16,Male,Asian,High School,6.304334748,8,0,High,0,0,0,0,2.150546166,3
628,1629,17,Female,Caucasian,Some College,2.306021807,12,0,Low,0,0,0,0,1.448741242,4
629,1630,17,Female,Caucasian,None,2.139825223,28,0,Low,1,0,1,0,0,4
630,1631,15,Female,African American,None,14.38919935,3,1,Low,0,0,0,0,3.091715028,1
631,1632,18,Female,Caucasian,High School,17.09137328,8,0,Moderate,0,0,0,0,2.576927695,2
632,1633,15,Male,Caucasian,High School,5.13904599,14,0,Moderate,0,0,0,0,1.955872527,4
633,1634,15,Male,Caucasian,High School,0.4181902467,13,0,High,0,1,0,0,1.878708344,4
634,1635,16,Male,Other,Some College,4.461800369,18,1,High,1,1,0,0,1.630400132,4
635,1636,16,Male,African American,High School,1.130313816,11,0,Very High,0,0,1,0,2.37274811,3
636,1637,15,Male,African American,High School,2.067898733,20,1,,1,0,0,0,1.279370611,4
637,1638,17,Male,African American,High School,8.630162397,25,0,,0,0,0,1,0.1550047884,4
638,1639,16,Male,Caucasian,Higher,4.598367417,24,1,,0,1,1,1,1.278347034,4
639,1640,18,Female,Caucasian,Some College,10.31891757,5,0,Moderate,0,1,0,0,2.655993566,2
640,1641,16,Male,Asian,Some College,5.069875065,2,0,None,0,0,1,0,2.682316053,2
641,1642,16,Male,Caucasian,Some College,18.81074602,25,0,Very High,0,1,0,0,1.644819939,4
642,1643,18,Female,Caucasian,Higher,,24,1,None,0,1,0,0,1.396278438,4
643,1644,15,Male,Caucasian,High School,11.3361221,21,1,Moderate,1,0,0,0,1.609486799,4
644,1645,18,Male,Caucasian,Some College,7.08847984,19,0,Moderate,1,0,1,0,1.187367525,4
645,1646,15,Female,Other,Some College,7.622937641,15,0,Moderate,1,0,1,0,2.019797023,3
646,1647,15,Male,Caucasian,Some College,8.237045663,29,0,High,0,0,0,1,0.2416256282,4
647,1648,15,Male,African American,None,14.55158644,19,0,Moderate,0,0,0,0,1.247725194,4
648,1649,18,Male,Caucasian,Some College,9.03277991,23,0,Low,0,0,1,0,0.8526823634,4
649,1650,15,Female,Other,None,17.13459893,22,0,Low,0,0,0,0,0.9657009889,4
650,1651,17,Male,Caucasian,Some College,18.88189572,16,1,Very High,1,1,0,0,2.423800752,3
651,1652,18,Male,Caucasian,Some College,6.718923068,15,0,Low,0,0,0,0,1.741968167,4
652,1653,17,Female,Asian,High School,11.21388963,5,0,Low,0,0,1,0,2.845925776,2
653,1654,15,Male,Asian,Bachelor's,1.901130737,7,0,Moderate,0,0,0,0,2.039564398,3
654,1655,16,Female,Caucasian,None,4.009380955,18,1,,1,0,0,0,1.54206374,4
655,1656,15,Female,Caucasian,Bachelor's,8.269315334,29,1,Moderate,0,0,1,0,0.7307796024,4
656,1657,17,Male,Caucasian,Some College,4.124054318,24,0,High,1,0,0,0,0.4999877784,4
657,1658,17,Female,Caucasian,High School,17.53120982,25,1,High,0,0,0,0,1.122889381,4
658,1659,18,Female,Caucasian,High School,39.44367642,1,1,High,0,1,0,0,2.959492728,2
659,1660,16,Male,Caucasian,Higher,39.44367642,13,0,Low,0,1,1,0,2.30020524,3
660,1661,18,Female,Caucasian,None,12.11398481,21,0,Moderate,0,1,0,0,1.352720764,4
661,1662,17,Female,Caucasian,High School,13.83727816,11,1,None,1,0,0,0,2.134062038,3
662,1663,15,Male,African American,High School,,16,0,None,1,0,0,1,1.29979432,4
663,1664,16,Male,Other,Some College,,27,0,Moderate,1,0,0,0,0.7478339441,4
664,1665,15,Male,African American,Some College,11.36638302,26,0,,1,1,1,0,0.5329232038,4
665,1666,15,Female,Caucasian,High School,8.790155609,,0,,0,0,0,0,2.07376979,3
666,1667,36,Male,Caucasian,High School,1.344812681,17,1,High,1,1,0,0,1.991379364,4
667,1668,18,Female,Other,High School,,15,0,,0,0,0,1,1.8999596,4
668,1669,15,Female,Caucasian,High School,16.41471682,12,0,High,1,1,0,0,2.614883942,2
669,1670,17,Female,Caucasian,Some College,,20,1,None,0,1,1,0,1.810270744,4
670,1671,15,Female,African American,Some College,16.64324907,16,0,,1,0,0,0,1.581931481,4
671,1672,16,Female,African American,High School,39.44367642,7,0,Low,0,1,0,0,2.271332803,3
672,1673,16,Female,African American,High School,39.44367642,0,1,,1,0,0,0,3.363670491,1
673,1674,16,Female,Caucasian,High School,0.2727969167,28,0,Low,1,1,0,0,0.4812984805,4
674,1675,18,Male,Caucasian,Higher,6.064390934,24,0,None,0,1,0,0,0.1999273795,4
675,1676,15,Male,Other,Higher,13.95980943,25,0,Moderate,0,1,1,1,1.268008751,4
676,1677,18,Female,Caucasian,Bachelor's,39.44367642,26,0,High,1,0,0,0,0.882552454,4
677,1678,18,Female,African American,High School,,2,1,High,0,0,0,0,3.120136639,1
678,1679,16,Male,Asian,None,9.913078418,15,0,Moderate,0,1,0,1,1.804154692,4
679,1680,16,Female,African American,High School,8.422378089,27,0,,1,1,1,0,0.6817036435,4
680,1681,18,Male,Caucasian,High School,8.210455687,1,0,Moderate,1,0,0,1,2.898261817,2
681,1682,15,Male,Caucasian,Some College,4.626974264,14,0,High,0,0,0,1,,4
682,1683,17,Male,African American,Some College,39.44367642,0,1,,1,0,1,0,3.560791672,0
683,1684,18,Female,Asian,Bachelor's,3.933771165,8,1,High,0,1,0,0,2.528774574,2
684,1685,15,Female,Other,Bachelor's,1.106647743,15,1,,0,1,0,0,1.592387858,4
685,1686,16,Male,Caucasian,High School,3.962614836,3,0,Low,0,0,1,1,2.374130972,3
686,1687,16,Male,Caucasian,Some College,0.1840179525,11,1,None,1,0,0,0,1.81040948,4
687,1688,15,Male,Other,High School,12.54516801,0,0,Low,0,0,0,0,2.829826431,2
688,1689,17,Male,Asian,None,6.327508148,0,1,Moderate,0,0,0,1,3.047602089,1
689,1690,16,Male,Asian,Some College,19.46289423,,1,High,0,1,0,0,3.62592173,0
690,1691,16,Female,Caucasian,None,3.874341016,17,0,Moderate,0,0,0,1,0.9273215453,4
691,1692,16,Male,African American,Some College,6.916571406,22,0,Moderate,1,0,0,0,1.331958949,4
692,1693,15,Female,Asian,High School,39.44367642,,0,Very High,1,1,0,1,0.7795517215,4
693,1694,18,Male,African American,Some College,0.1690299212,22,0,Low,0,0,0,0,0.8813584466,4
694,1695,16,Female,Caucasian,Some College,16.78415906,14,1,Low,0,0,0,0,2.398121086,3
695,1696,18,Female,Caucasian,High School,0.6398892029,25,0,Moderate,0,1,0,0,0.7588142688,4
696,1697,17,Female,African American,Bachelor's,18.80359669,29,0,High,1,0,0,0,1.028865596,4
697,1698,16,Female,Caucasian,High School,17.84148702,24,0,High,0,1,0,0,1.444476695,4
698,1699,16,Female,Caucasian,Some College,10.71043832,12,1,Moderate,0,0,0,0,2.214067459,3
699,1700,17,Female,Other,Some College,,15,0,Very High,0,1,1,0,2.511918088,2
700,1701,16,Male,Caucasian,Some College,13.07555846,6,0,High,0,0,0,0,,2
701,1702,18,Female,Asian,Higher,7.741000239,15,0,,1,0,0,0,1.605274386,4
702,1703,15,Male,Caucasian,High School,12.94444567,12,0,,1,0,1,1,2.709889487,2
703,1704,18,Female,African American,Some College,0.8953677738,13,0,None,0,1,0,0,1.528563501,4
704,1705,15,Female,Other,Some College,1.080952547,,1,High,0,1,0,0,1.778569202,4
705,1706,15,Male,Caucasian,Bachelor's,9.144608392,11,0,Low,1,0,0,0,2.121964059,3
706,1707,18,Female,Caucasian,High School,10.99244602,28,0,High,0,0,0,0,0.4059048314,4
707,1708,18,Male,Caucasian,Some College,17.75635281,23,0,Moderate,1,0,0,0,1.123926328,4
708,1709,18,Male,Caucasian,Some College,2.093212678,23,0,High,0,0,0,0,0.870330411,4
709,1710,18,Male,Asian,High School,16.45295854,19,0,Moderate,1,1,0,0,1.822829208,4
710,1711,17,Male,Other,Some College,4.200946746,12,0,High,1,0,0,0,2.231182932,3
711,1712,16,Female,Caucasian,High School,7.88167297,23,0,Low,0,1,1,0,0.9669677175,4
712,1713,15,Female,Caucasian,Some College,6.332048697,19,0,Very High,0,1,0,0,1.691858946,4
713,1714,18,Male,Caucasian,Bachelor's,8.003105457,14,0,,0,0,0,0,2.069758206,3
714,1715,18,Female,Asian,Some College,3.009909961,23,1,Low,1,1,0,0,1.057876127,4
715,1716,18,Female,Caucasian,Some College,10.07140149,20,0,,0,0,0,0,1.321427207,4
716,1717,17,Male,African American,Some College,16.0328518,3,1,Moderate,1,0,0,1,3.516940721,0
717,1718,18,Female,African American,None,8.830680208,21,1,High,0,1,0,1,1.049157002,4
718,1719,36,Male,African American,High School,,1,0,High,1,0,0,0,3.486141329,1
719,1720,18,Male,Caucasian,Some College,39.44367642,27,1,None,0,0,0,1,0.5868374055,4
720,1721,16,Female,Asian,High School,14.12116229,17,0,Very High,0,1,0,0,2.358815897,3
721,1722,17,Female,Caucasian,High School,9.80908817,1,0,Moderate,0,0,0,0,3.152222286,1
722,1723,18,Female,Caucasian,Some College,5.153912964,,0,Low,0,0,0,0,0.5878350833,4
723,1724,15,Male,Asian,High School,17.69853494,14,0,High,0,1,0,1,2.668893329,2
724,1725,15,Male,Asian,High School,,29,0,High,0,0,0,0,0.3043720343,4
725,1726,36,Female,Caucasian,Some College,4.422952202,25,0,None,0,1,0,0,0.2806703079,4
726,1727,17,Female,Caucasian,High School,5.382395053,18,0,Low,1,0,0,0,0.8730911974,4
727,1728,17,Female,Caucasian,Bachelor's,16.06266178,14,0,High,0,0,0,0,2.330783483,3
728,1729,15,Female,Caucasian,Bachelor's,39.44367642,25,0,None,1,1,1,0,0.3188509085,4
729,1730,18,Male,Caucasian,Some College,,19,0,Very High,0,0,0,0,1.792289321,4
730,1731,17,Female,Caucasian,High School,2.607033594,9,0,High,0,1,0,0,2.573219137,2
731,1732,15,Male,Caucasian,Some College,,27,0,Moderate,0,1,0,0,1.084490126,4
732,1733,15,Male,Asian,Bachelor's,7.895506335,,0,Moderate,1,1,0,1,1.08669668,4
733,1734,18,Female,African American,Some College,9.844323666,19,0,Moderate,0,0,1,1,1.004112663,4
734,1735,16,Female,African American,High School,17.61301155,10,1,Moderate,0,0,0,0,2.824604893,2
735,1736,17,Female,Caucasian,Some College,8.258223792,25,1,,0,1,1,1,1.364373782,4
736,1737,18,Male,Other,Bachelor's,10.74987507,9,0,Very High,0,0,0,1,2.607286401,2
737,1738,15,Female,Asian,Some College,0.9859932482,28,1,Moderate,1,0,1,0,0.5684680838,4
738,1739,15,Female,Asian,Some College,0.04694947735,22,0,Moderate,0,0,0,1,0.5737961933,4
739,1740,18,Male,Asian,Some College,4.89599746,4,0,,0,0,0,0,2.258071035,3
740,1741,17,Female,Other,Some College,13.61166186,8,1,High,0,0,0,0,2.840092975,2
741,1742,16,Male,African American,None,39.44367642,19,0,High,1,1,0,0,1.683117263,4
742,1743,16,Female,Caucasian,Some College,2.275239176,18,1,,1,0,0,0,1.72090715,4
743,1744,15,Male,African American,None,8.219212161,12,0,None,0,0,0,0,1.537783909,4
744,1745,17,Female,Asian,Some College,12.95674077,17,0,High,0,1,0,0,2.063463508,3
745,1746,16,Female,Asian,High School,39.44367642,16,0,,1,0,0,0,1.87854751,4
746,1747,17,Male,African American,Some College,3.569013482,26,0,High,1,1,0,1,0.863270859,4
747,1748,17,Male,Caucasian,High School,1.591762947,5,0,High,0,0,0,0,2.513286133,2
748,1749,15,Female,Caucasian,Some College,18.80794068,9,0,High,0,1,0,1,2.77216327,2
749,1750,16,Male,Other,Some College,39.44367642,1,1,Moderate,0,0,0,0,2.888385936,2
750,1751,18,Male,African American,High School,17.06692995,23,0,High,0,1,0,0,1.337161049,4
751,1752,15,Male,African American,High School,17.26982901,5,0,None,0,0,0,0,2.370611615,3
752,1753,16,Male,Caucasian,High School,15.45045184,27,0,,0,0,1,0,0.8544646478,4
753,1754,16,Female,Caucasian,Bachelor's,3.376672133,27,1,None,0,0,0,0,0.322641827,4
754,1755,16,Female,Asian,Some College,16.43602919,20,0,Moderate,1,1,0,0,1.834226997,4
755,1756,16,Male,African American,Some College,15.38501118,12,0,Low,0,0,0,0,,4
756,1757,36,Male,Asian,High School,11.9344598,17,1,High,0,1,0,0,2.226983394,3
757,1758,36,Male,Caucasian,Some College,6.744040703,6,0,Moderate,0,0,0,1,2.608386898,2
758,1759,15,Male,African American,Bachelor's,39.44367642,1,0,High,1,0,0,0,3.406339082,1
759,1760,17,Female,Caucasian,Bachelor's,2.437784242,28,1,High,1,0,0,0,0.8670343739,4
760,1761,18,Female,Asian,Some College,10.19514134,13,1,High,0,1,0,0,,3
761,1762,16,Male,Caucasian,None,11.70521751,,0,Low,0,1,0,0,2.422928333,3
762,1763,36,Male,Caucasian,High School,7.18677981,17,0,High,0,1,0,0,1.509557878,4
763,1764,16,Male,African American,None,9.507181354,10,1,Moderate,0,1,0,0,2.443857264,3
764,1765,15,Female,Other,High School,7.270289147,9,0,,0,0,0,0,2.003828379,3
765,1766,17,Male,Caucasian,High School,12.82012115,10,1,Low,0,1,0,0,2.465306489,3
766,1767,15,Female,Asian,High School,39.44367642,26,0,Low,1,0,1,0,0.8447920019,4
767,1768,18,Male,Caucasian,High School,3.278405241,1,0,None,0,1,0,0,2.731058898,2
768,1769,18,Female,Caucasian,Bachelor's,7.628176198,14,0,Moderate,0,0,0,0,1.736011489,4
769,1770,15,Male,Caucasian,Some College,2.817372079,6,1,None,0,1,0,0,2.589670731,2
770,1771,36,Female,Caucasian,Bachelor's,12.49887541,8,1,Moderate,0,0,0,0,2.742361123,2
771,1772,15,Male,African American,Some College,14.57741019,4,0,Low,0,0,0,0,2.49591944,3
772,1773,15,Male,Caucasian,High School,18.63825465,6,1,Low,0,0,1,0,2.853437194,2
773,1774,18,Male,Caucasian,Some College,5.577438525,19,0,Very High,1,0,0,0,1.591347992,4
774,1775,16,Female,Other,High School,19.00422412,1,0,,0,0,1,0,3.209673328,1
775,1776,15,Male,Caucasian,Some College,1.265253436,2,1,Low,0,1,0,0,3.127617865,1
776,1777,15,Female,Asian,High School,12.06027727,1,1,Moderate,0,1,1,1,,1
777,1778,18,Female,Caucasian,Higher,1.142654387,20,1,,1,0,0,0,0.822773567,4
778,1779,18,Male,African American,High School,17.87548376,21,1,None,0,0,0,0,1.217335228,4
779,1780,17,Male,Caucasian,High School,10.59618114,22,0,,1,0,0,0,0.7626843112,4
780,1781,15,Male,Caucasian,Bachelor's,13.38696702,18,0,Very High,0,1,1,0,2.145848671,3
781,1782,17,Female,Caucasian,None,16.63147852,3,1,High,0,0,0,0,3.299131002,1
782,1783,18,Male,Caucasian,Some College,3.00621245,23,0,High,1,0,1,0,1.170812285,4
783,1784,18,Female,Caucasian,Some College,0.7718312388,19,0,Very High,0,0,0,1,1.424595653,4
784,1785,36,Female,African American,Bachelor's,17.57762292,6,0,Very High,0,0,0,0,2.902659367,2
785,1786,15,Male,Asian,Higher,,27,0,High,0,0,1,0,0.6914774187,4
786,1787,17,Male,Asian,Higher,2.579578159,21,1,High,1,0,1,1,1.8865425,4
787,1788,18,Male,African American,None,9.369224742,6,0,Moderate,0,0,0,1,2.635341351,2
788,1789,18,Male,Caucasian,Bachelor's,11.96612151,16,1,Low,0,0,0,0,1.500339419,4
789,1790,17,Male,Caucasian,Some College,,18,0,Moderate,0,0,1,0,1.235553816,4
790,1791,16,Male,Caucasian,Some College,5.497913165,21,0,Moderate,0,0,0,0,0.6046134055,4
791,1792,18,Female,Caucasian,High School,,15,0,Very High,0,0,0,0,1.388138976,4
792,1793,15,Female,African American,Some College,8.406707784,2,0,,0,0,1,0,3.300552206,1
793,1794,18,Female,African American,Higher,39.44367642,14,0,High,0,0,0,1,2.168641593,3
794,1795,15,Male,Caucasian,Bachelor's,19.65304823,13,0,Moderate,1,1,0,0,2.79726748,2
795,1796,17,Female,Caucasian,Some College,12.74095107,14,0,Low,0,0,0,0,1.717458615,4
796,1797,15,Female,Asian,None,3.232753876,13,0,Moderate,0,1,0,0,1.687900492,4
797,1798,17,Female,Asian,High School,18.1169878,6,0,Moderate,1,0,0,0,2.952145863,2
798,1799,15,Female,Caucasian,Bachelor's,10.32495646,24,0,Moderate,1,0,0,0,0.9633750093,4
799,1800,17,Female,Other,Some College,,2,0,Moderate,1,0,0,0,3.334971828,1
800,1801,15,Male,Other,Some College,18.43453339,29,0,Low,0,0,0,0,0.4436406552,4
801,1802,16,Male,Caucasian,None,39.44367642,16,1,Moderate,0,0,0,0,1.955791739,4
802,1803,15,Female,Caucasian,Some College,14.63410545,9,0,High,0,1,0,0,2.850351339,2
803,1804,15,Female,African American,Some College,,14,1,,0,1,0,0,2.370067422,3
804,1805,16,Female,Other,Bachelor's,4.006796422,28,1,Moderate,0,0,0,0,0.1525907792,4
805,1806,18,Male,Asian,Some College,4.220133834,5,0,None,0,0,0,0,2.123043127,3
806,1807,18,Male,Caucasian,High School,13.76585997,27,1,Low,1,0,1,1,0.9220132315,4
807,1808,15,Female,Caucasian,Some College,,16,0,Moderate,0,0,0,1,1.428993238,4
808,1809,16,Male,African American,None,39.44367642,16,1,,0,1,0,0,1.893440916,4
809,1810,15,Male,African American,Higher,15.64003651,13,1,,0,0,0,0,1.939584666,4
810,1811,17,Female,Caucasian,High School,15.67905036,23,0,High,1,1,0,0,1.511276997,4
811,1812,17,Male,Asian,Some College,9.065235451,24,0,Low,0,0,1,0,0.8256041744,4
812,1813,15,Male,African American,High School,15.84379877,17,0,None,1,0,0,0,1.764354309,4
813,1814,18,Female,Asian,Some College,16.77243592,24,0,Moderate,1,0,0,0,1.2955949,4
814,1815,18,Male,Asian,Some College,13.09551503,4,0,Moderate,0,0,0,0,2.473717178,3
815,1816,15,Male,Asian,Some College,4.568517046,28,0,Moderate,0,0,1,0,0.01979848502,4
816,1817,15,Female,Caucasian,High School,5.480235608,7,0,High,0,0,0,0,2.202958506,3
817,1818,17,Male,African American,High School,6.296823108,6,0,High,1,0,0,0,3.040025436,1
818,1819,18,Male,Caucasian,High School,2.336082155,22,1,,1,0,0,0,,4
819,1820,36,Female,African American,Some College,5.463192407,3,1,Very High,1,0,0,0,3.941760022,0
820,1821,17,Female,Caucasian,None,4.190384486,17,0,Low,0,0,1,0,1.482595973,4
821,1822,18,Female,African American,Some College,9.106574996,4,0,High,0,1,0,0,3.042275369,1
822,1823,16,Male,Caucasian,Bachelor's,,15,0,,0,1,0,0,2.10396651,3
823,1824,17,Female,Caucasian,Bachelor's,2.089606335,13,0,,0,0,0,0,1.787522329,4
824,1825,18,Male,Caucasian,Some College,14.40535848,26,1,Low,0,0,0,1,1.100381883,4
825,1826,18,Female,Caucasian,Some College,13.74566009,26,0,Moderate,0,0,0,0,0.8545582886,4
826,1827,17,Male,Asian,None,,18,0,Moderate,0,1,0,1,1.199651388,4
827,1828,16,Female,Asian,Some College,18.4514481,13,1,Low,0,0,0,0,2.591940919,2
828,1829,17,Female,African American,Bachelor's,39.44367642,8,1,,0,0,0,1,,3
829,1830,18,Female,Caucasian,High School,7.274510423,5,0,Moderate,0,0,0,0,2.754877493,2
830,1831,15,Female,Caucasian,Some College,15.13077167,16,0,Moderate,0,1,0,0,1.921268647,4
831,1832,15,Male,Caucasian,Bachelor's,5.147309168,18,0,High,1,0,1,0,1.583556496,4
832,1833,17,Female,Caucasian,Bachelor's,13.87019674,11,0,Low,0,0,1,0,1.723385686,4
833,1834,18,Female,Asian,High School,0.7942241514,3,1,,1,0,0,0,2.876055005,2
834,1835,15,Male,Caucasian,Some College,16.78816075,15,0,Low,0,0,0,0,1.88899193,4
835,1836,18,Female,Caucasian,High School,39.44367642,24,0,High,1,1,0,0,1.369369967,4
836,1837,17,Male,Caucasian,High School,12.73385829,10,1,Moderate,0,0,0,0,2.550546234,2
837,1838,15,Female,Caucasian,Bachelor's,4.424756396,,1,Moderate,1,1,1,1,1.943573341,4
838,1839,18,Female,African American,Bachelor's,13.54147425,3,1,High,1,0,0,1,3.310401269,1
839,1840,15,Female,African American,Some College,,16,0,Low,0,0,0,0,1.418938675,4
840,1841,17,Male,Caucasian,None,9.464263738,7,0,Low,0,1,0,0,2.353054655,3
841,1842,18,Female,Caucasian,Bachelor's,12.35453848,13,0,Moderate,0,0,1,0,1.752886206,4
842,1843,15,Female,Caucasian,Some College,9.126518476,26,0,Low,1,0,1,0,0.5139629887,4
843,1844,17,Female,Caucasian,High School,39.44367642,1,0,Moderate,0,0,0,0,3.021954868,1
844,1845,15,Male,Caucasian,Some College,9.95738361,10,0,,0,1,0,1,1.834749448,4
845,1846,15,Male,Other,None,16.83617418,10,0,High,0,0,0,0,2.275700147,3
846,1847,16,Female,African American,Some College,16.02704117,23,1,High,0,1,0,1,1.767646785,4
847,1848,16,Male,African American,Some College,8.210096427,21,0,None,1,0,1,0,1.353723074,4
848,1849,17,Female,Caucasian,High School,4.601689837,23,1,High,0,1,0,0,1.034201169,4
849,1850,16,Female,Caucasian,High School,8.121642651,5,0,Moderate,0,0,0,0,2.758341831,2
850,1851,17,Female,African American,High School,16.52434752,20,1,Moderate,1,0,0,0,1.789966874,4
851,1852,16,Female,African American,None,39.44367642,20,0,Moderate,1,0,0,0,1.223973607,4
852,1853,15,Female,Asian,Some College,39.44367642,13,1,High,0,1,0,1,2.443619105,3
853,1854,17,Female,Caucasian,Bachelor's,16.12193496,29,0,Moderate,0,1,1,0,0.3629570028,4
854,1855,17,Female,African American,None,7.069549503,9,0,High,1,0,0,0,2.251753922,3
855,1856,15,Male,Caucasian,None,12.84419274,25,1,Low,0,0,0,0,0.9000416925,4
856,1857,17,Male,Asian,Some College,4.912631481,26,0,Very High,0,0,0,0,0.6566169233,4
857,1858,17,Male,African American,Bachelor's,,7,0,High,1,0,0,0,2.186426951,3
858,1859,16,Male,African American,High School,,6,1,Low,0,0,1,1,2.883136266,2
859,1860,17,Male,Caucasian,High School,1.979372468,,1,High,0,0,0,0,2.877853698,2
860,1861,36,Male,African American,Some College,5.427627902,27,0,,0,0,0,0,0.01206348963,4
861,1862,15,Male,Caucasian,High School,17.10218844,7,0,Low,1,0,0,0,2.583738163,2
862,1863,16,Female,Caucasian,None,6.929385742,22,0,Low,0,1,0,0,,4
863,1864,16,Female,Caucasian,Some College,19.46090699,1,0,None,1,0,0,0,3.301690513,1
864,1865,18,Female,African American,Some College,39.44367642,26,1,High,0,0,0,0,1.505172773,4
865,1866,15,Female,Caucasian,Some College,,15,0,Moderate,0,0,0,0,1.385696221,4
866,1867,15,Male,Caucasian,Some College,0.819564445,8,0,Moderate,0,0,0,1,2.240923949,3
867,1868,16,Male,Asian,Some College,14.10126568,12,1,Low,1,0,0,0,2.116723382,3
868,1869,17,Female,Caucasian,High School,39.44367642,22,0,Moderate,0,0,0,1,1.036656834,4
869,1870,16,Female,African American,High School,,11,0,Moderate,0,0,0,0,1.617460207,4
870,1871,15,Male,Caucasian,High School,14.15045638,26,0,High,0,0,0,0,0.8659455421,4
871,1872,18,Female,Caucasian,High School,0.6234981822,21,0,Very High,0,1,0,0,1.320245987,4
872,1873,16,Female,Asian,Some College,17.40393381,24,0,Moderate,1,0,0,1,1.259764683,4
873,1874,15,Female,Caucasian,Bachelor's,2.773050582,28,0,Moderate,0,0,0,0,0.08157318442,4
874,1875,16,Female,Caucasian,Higher,2.546237575,16,0,Moderate,0,1,1,0,1.689673085,4
875,1876,17,Male,African American,Some College,3.513445959,26,0,High,0,0,0,1,0.4604216498,4
876,1877,16,Female,African American,High School,19.20532717,1,0,Low,1,0,0,0,3.577043897,0
877,1878,16,Female,African American,High School,13.86338721,12,0,Moderate,1,0,0,0,2.087872127,3
878,1879,15,Male,Caucasian,Bachelor's,,0,0,High,1,0,0,0,3.369584362,1
879,1880,15,Male,Caucasian,Some College,7.952699715,25,0,None,0,0,0,0,0,4
880,1881,15,Female,Asian,Some College,6.72625455,27,0,Low,0,0,0,0,0.09465159168,4
881,1882,16,Male,African American,Some College,4.689680136,18,0,High,0,1,0,0,1.405315628,4
882,1883,17,Female,Asian,Some College,9.612960566,10,0,,0,0,0,0,1.87826418,4
883,1884,18,Female,Asian,Bachelor's,11.03657467,,0,Moderate,0,0,0,0,2.87190477,2
884,1885,18,Male,Asian,None,12.63549687,0,1,Moderate,0,0,0,0,3.70794804,0
885,1886,15,Female,Caucasian,Some College,39.44367642,19,0,,0,0,1,0,1.174868091,4
886,1887,15,Female,Caucasian,Bachelor's,18.97308162,29,1,Low,1,0,0,0,0.9954496419,4
887,1888,16,Female,Asian,High School,3.395169964,12,1,Very High,0,1,0,0,2.528711257,2
888,1889,18,Female,Caucasian,Some College,19.3130635,7,0,,0,1,0,0,2.59683449,2
889,1890,15,Male,Caucasian,High School,0.2971224502,5,0,,0,0,0,0,2.460606774,3
890,1891,17,Male,Asian,Higher,,28,1,None,0,0,0,0,0.5477807235,4
891,1892,17,Female,Asian,None,6.667356762,16,0,Moderate,0,1,0,0,1.803054427,4
892,1893,15,Male,Caucasian,Some College,8.982468279,11,1,Low,0,0,0,0,2.309975848,3
893,1894,15,Female,Caucasian,High School,11.41329158,,0,Low,0,0,0,0,3.093363943,1
894,1895,18,Female,Caucasian,Some College,8.71178316,2,0,Low,0,0,0,0,2.615900724,2
895,1896,18,Female,Asian,High School,8.296937006,,0,Moderate,0,1,0,0,2.276918318,3
896,1897,16,Female,Other,High School,14.65446831,25,0,Moderate,1,0,0,0,1.051531526,4
897,1898,18,Female,Caucasian,Some College,13.7175255,7,0,Low,0,1,0,0,2.747706159,2
898,1899,17,Male,Caucasian,Bachelor's,16.66542564,10,0,Very High,0,0,0,0,2.621670104,2
899,1900,17,Female,Asian,High School,,,1,Low,0,0,0,0,0.2432980938,4
900,1901,15,Male,Caucasian,High School,,13,1,,0,0,0,0,2.194706521,3
901,1902,18,Male,African American,Some College,11.70389571,7,0,Low,0,0,0,1,2.639906488,2
902,1903,16,Female,Other,Some College,,28,1,Moderate,0,1,0,0,0.8334934183,4
903,1904,17,Female,Caucasian,Bachelor's,9.721150838,2,1,High,0,0,0,0,3.402401591,1
904,1905,17,Female,African American,High School,6.275642866,6,1,,0,0,1,0,2.616291695,2
905,1906,16,Female,Caucasian,Some College,2.836887952,27,0,Low,0,0,0,0,0.339715385,4
